uria,lv,pi,ccs,pbcr,se,iraj,male,multi,condo,sfam,race,denied
3.099999905,0.757575758,33,3,0,0,0,1,0,0,1,0,0
4.300000191,0.953333333,37,3,0,1,1,1,0,0,1,0,1
3.200000048,0.918518519,32,2,0,0,1,1,0,0,1,0,0
3.900000095,0.696721312,27,1,0,0,1,1,0,0,1,0,0
4.300000191,0.951388889,28,1,0,0,1,1,0,0,1,0,0
3.099999905,0.952380952,39,1,0,0,1,1,0,0,1,0,0
3.200000048,0.938931298,38,5,0,0,1,1,0,0,1,0,0
10.60000038,0.8,38,1,0,0,1,1,0,0,1,0,0
3.200000048,0.947826087,38,1,0,0,1,1,0,1,0,0,1
2,0.904,30,6,0,0,1,1,0,0,1,1,1
2,0.857142857,39,6,0,0,0,1,0,0,1,1,0
3.099999905,0.63197026,34,1,0,0,1,1,0,0,1,0,0
3.200000048,0.340425532,19,1,0,1,0,1,0,0,1,0,0
3.099999905,0.575384615,34,6,1,0,0,1,0,0,1,0,0
3.200000048,0.518134715,33,1,0,0,0,0,0,0,1,0,0
4.300000191,0.75,31,5,0,1,0,1,0,1,0,0,0
3.900000095,0.8,29,1,0,0,1,1,0,1,0,1,0
3.200000048,0.409356725,20,4,0,0,0,1,0,0,1,0,0
3.200000048,0.545454546,45,5,0,0,0,1,0,0,1,0,0
3.200000048,0.788888889,32,1,0,0,0,1,0,1,0,0,0
3.200000048,0.777777778,20,1,0,1,1,1,0,1,0,0,0
1.799999952,0.857142857,15,1,0,1,1,1,0,1,0,0,0
3.200000048,0.8,10,1,0,1,1,1,0,0,1,0,0
10.60000038,0.562913907,38,1,0,0,1,1,0,0,1,0,0
3.900000095,0.793814433,22,1,0,0,1,1,0,1,0,0,0
4.300000191,0.603351955,22,1,0,1,1,1,0,0,1,0,0
3.200000048,0.8,13,1,0,1,1,1,0,1,0,0,0
3.900000095,0.512195122,7,1,0,0,1,1,0,1,0,0,0
3.099999905,0.591054313,36,1,0,0,0,1,0,0,1,0,1
3.099999905,0.591054313,36,1,0,0,0,1,0,0,1,0,1
3.200000048,0.795652174,24.64999962,1,0,0,0,1,0,0,1,0,0
3.900000095,0.581818182,21.89999962,1,0,0,0,1,0,0,1,0,0
3.900000095,0.942857143,31.29999924,5,0,0,0,1,0,0,1,0,1
10.60000038,0.753012048,37.70000076,1,0,1,1,1,0,0,1,0,0
1.799999952,0.767123288,12.10000038,1,0,1,1,1,0,1,0,0,0
3.200000048,0.754098361,31.89999962,1,0,0,1,1,0,1,0,0,0
4.300000191,0.697761194,35.70000076,1,0,0,0,1,0,0,1,0,0
3.200000048,0.76146789,37.79999924,1,0,1,1,1,0,1,0,0,0
4.300000191,0.897727273,29.29999924,1,0,0,1,1,0,0,1,0,0
4.300000191,0.771812081,38.09999847,1,0,0,1,1,0,1,0,0,0
3.099999905,0.72,22.79999924,1,0,0,1,1,1,0,0,0,0
3.200000048,0.68597561,23.29999924,1,0,0,1,0,0,1,0,0,0
2,0.555555556,28.70000076,1,0,0,0,1,0,0,1,0,0
3.200000048,0.704225352,24.5,1,0,1,1,1,0,0,1,0,0
10.60000038,0.897435897,29.5,2,0,0,1,1,0,0,1,0,0
3.200000048,0.766423358,39.29999924,1,0,0,0,1,0,0,1,0,0
3.099999905,0.649350649,33,5,0,0,1,1,0,0,1,0,0
3.200000048,0.178571429,29.79999924,1,0,0,0,0,0,0,1,0,0
3.200000048,0.798107256,40.29999924,1,0,0,1,1,0,0,1,0,0
3.200000048,0.862068966,38.59999847,1,0,0,0,1,0,0,1,0,0
3.200000048,0.95,38.20000076,6,0,0,1,0,0,0,1,1,1
1.799999952,0.95,37.79999924,1,0,0,0,1,1,0,0,1,1
3.200000048,0.627615063,35.20000076,1,0,0,1,1,0,1,0,0,0
3.200000048,0.571428571,30.60000038,1,0,0,0,0,0,0,1,0,0
2,0.767045455,40.00999832,1,0,0,1,1,0,0,1,0,0
3.099999905,0.94488189,27,1,0,0,0,1,0,0,1,0,0
3.200000048,0.800539084,38.5,1,0,0,1,1,0,1,0,0,0
2,0.891891892,32.20000076,6,0,0,0,1,1,0,0,0,1
3.200000048,0.875486381,21.20000076,1,0,0,1,1,0,0,1,0,0
3.099999905,0.790540541,17.5,2,0,0,0,1,0,1,0,0,0
4.300000191,0.42962963,29.95999908,1,0,0,0,0,0,1,0,0,0
3.099999905,0.848,29.18000031,6,0,0,1,1,0,0,1,1,0
3.900000095,0.75,25.79999924,1,0,0,0,1,0,0,1,0,0
5.300000191,0.802631579,14.60000038,6,0,0,1,1,0,1,0,1,0
2,0.411522634,26.60000038,1,0,0,0,1,0,0,1,0,0
3.900000095,0.942857143,38.79999924,5,0,0,1,1,1,0,0,0,1
3.200000048,0.58436214,24.29999924,1,0,0,1,1,0,1,0,0,0
3.200000048,0.8,15.5,5,0,0,1,1,0,1,0,0,0
3.900000095,0.852631579,38.79999924,5,0,0,0,1,1,0,0,0,0
5.300000191,0.8,30,2,0,0,1,1,0,0,1,0,0
3.900000095,0.574712644,39.90000153,1,0,0,1,1,0,0,1,0,0
3.900000095,0.797356828,24.73999977,1,0,0,0,1,0,0,1,0,0
1.799999952,0.784313726,39.5,5,0,1,1,1,0,1,0,1,0
2,0.8,36,1,0,0,1,0,0,0,1,0,0
3.099999905,0.64231738,43,1,0,1,1,1,0,0,1,0,1
4.300000191,0.622009569,12,1,0,0,1,1,1,0,0,0,0
5.300000191,0.8,39,1,0,0,1,1,0,0,1,0,0
3.200000048,0.75862069,33,1,0,0,0,1,0,0,1,0,0
10.60000038,0.620689655,35,1,0,1,0,1,0,1,0,0,0
2,0.8,33,2,0,0,1,1,0,0,1,0,0
4.300000191,0.316091954,43,1,0,0,0,1,0,0,1,0,0
3.099999905,0.625,29,1,0,0,0,0,0,0,1,0,0
3.200000048,0.78358209,28,1,0,0,0,1,0,0,1,0,0
3.099999905,0.604166667,40,1,0,0,1,1,0,0,1,0,0
3.900000095,0.786885246,37,3,0,0,0,1,0,0,1,0,0
3.200000048,0.512820513,33,3,0,0,0,1,0,0,1,0,0
1.799999952,0.796875,28,1,0,0,1,1,0,0,1,0,0
10.60000038,0.631067961,36,1,0,0,0,1,0,0,1,0,0
3.200000048,0.8,44,6,0,0,1,1,0,0,1,1,0
8.899999619,0.87,45,1,1,1,1,1,0,0,1,0,0
3.099999905,0.5,30,1,0,0,0,1,0,0,1,0,0
3.900000095,0.353982301,38,1,0,1,0,0,0,0,1,0,0
3.099999905,0.333333333,29,1,0,0,0,1,0,0,1,0,0
3.900000095,0.576923077,33,1,0,1,0,1,0,0,1,0,0
3.200000048,0.462962963,21,1,1,0,0,1,0,0,1,0,0
3.200000048,0.241509434,38,3,0,0,0,1,1,0,0,1,0
1.799999952,0.712328767,31,1,0,0,0,1,0,1,0,1,0
3.200000048,0.663366337,19,1,0,0,0,1,0,1,0,1,0
3.200000048,0.611111111,36,2,0,0,0,0,0,1,0,1,0
3.900000095,1.007352941,42.5,6,0,0,0,1,1,0,0,1,0
1.799999952,0.688372093,35,1,0,0,0,0,0,1,0,1,0
3.900000095,0.887323944,37,5,0,0,0,1,0,0,1,1,0
3.200000048,0.792307692,34,2,0,0,0,0,0,0,1,0,0
3.200000048,0.8,33,2,0,0,0,1,0,1,0,0,0
3.200000048,0.701923077,35.34999847,2,0,0,0,0,0,1,0,1,0
4.300000191,0.663366337,36,2,0,0,0,1,0,1,0,1,0
4.300000191,0.8,12.60000038,4,0,0,0,1,1,0,0,1,0
3.200000048,0.470238095,31,1,0,0,0,0,0,0,1,0,0
3.200000048,0.565217391,34.58000183,1,0,0,0,0,0,1,0,0,0
4.300000191,0.940909091,42,2,0,1,0,1,0,0,1,1,0
3.200000048,0.60952381,27.12000084,4,0,0,0,1,0,1,0,1,0
5.300000191,0.679069767,23.98999977,1,0,0,0,1,0,1,0,1,0
2,0.9,29,1,0,0,0,0,0,1,0,1,0
3.200000048,1,38,5,0,0,0,1,0,1,0,1,0
3.099999905,0.871428571,17,1,0,0,0,1,1,0,0,1,0
3.200000048,0.898058252,22.57999992,1,0,0,0,1,1,0,0,1,0
3.099999905,0.615384615,35,2,0,0,1,0,0,1,0,1,0
3.200000048,0.884615385,34.43999863,1,0,0,0,1,1,0,0,1,0
3.200000048,0.855555556,29.79999924,5,0,0,0,0,1,0,0,1,0
3.200000048,0.605769231,33,3,0,0,0,0,0,1,0,0,0
3.900000095,0.884615385,24,3,0,0,0,1,0,1,0,1,0
1.799999952,0.876190476,28.09000015,1,0,0,0,0,0,1,0,1,0
2,0.732283465,32,1,0,0,0,0,0,1,0,0,0
3.200000048,0.72,16,2,0,0,1,0,0,0,1,1,0
2,0.893333333,40,1,0,0,0,1,1,0,0,0,0
1.799999952,0.8,25,1,0,1,0,1,0,0,1,1,0
3.200000048,0.8,35,1,0,1,0,0,0,1,0,0,0
3.200000048,0.523529412,38,1,0,0,1,0,0,1,0,1,0
3.200000048,0.80952381,32,1,0,0,1,0,0,1,0,1,0
3.200000048,0.772727273,35,2,0,0,1,0,0,0,1,1,0
3.200000048,0.721461187,27,1,0,0,0,0,0,0,1,1,0
3.200000048,0.927272727,16.29000092,1,0,0,0,1,1,0,0,1,0
3.200000048,0.811428571,21,4,0,0,0,1,0,1,0,1,0
3.900000095,0.904761905,25,1,0,0,0,1,0,1,0,1,0
3.099999905,1.013986014,29,3,0,0,0,1,0,1,0,1,0
3.200000048,0.358490566,41,5,0,0,0,1,1,0,0,0,0
3.200000048,0.647619048,27.12000084,4,0,0,0,0,0,1,0,1,0
2,0.847619048,32,1,0,0,1,0,0,1,0,1,0
3.200000048,0.953333333,28,1,0,0,0,1,1,0,0,1,0
3.200000048,0.736842105,35,1,0,0,0,1,1,0,0,0,0
3.200000048,0.902439024,25,4,0,0,0,1,1,0,0,1,0
3.200000048,0.771428571,31,2,0,0,0,0,0,0,1,1,0
3.900000095,0.819047619,37,2,0,0,0,0,0,1,0,1,0
3.200000048,0.876190476,34,2,0,0,1,0,1,0,0,1,0
3.200000048,0.819047619,58,4,0,0,0,0,0,1,0,1,0
3.599999905,0.859813084,33,2,0,0,0,0,0,1,0,1,0
3.200000048,0.840625,16,2,0,0,1,1,0,0,1,1,0
3.200000048,0.8,38,3,0,0,1,0,0,1,0,1,0
1.799999952,0.727272727,34,3,0,0,0,1,0,0,1,1,0
3.099999905,0.941860465,42,3,0,0,1,1,1,0,0,1,0
1.799999952,0.647887324,33,1,0,0,0,1,0,1,0,1,0
3.200000048,0.865591398,35.5,4,0,0,0,0,1,0,0,1,1
3.200000048,0.934371508,39,2,0,0,0,1,0,0,1,1,1
3.200000048,0.948453608,45,1,0,0,1,1,0,0,1,1,1
5.300000191,0.941176471,51,1,0,0,0,1,0,0,1,1,1
3.200000048,0.794392523,43,6,1,0,0,1,0,1,0,1,1
3.200000048,0.80952381,31,6,0,0,1,0,0,1,0,1,1
1.799999952,0.315789474,46,4,0,0,0,1,0,0,1,1,1
10.60000038,0.97826087,24,5,1,0,1,0,0,0,1,1,1
3.200000048,1.95,22,2,0,0,0,0,0,1,0,1,0
4.300000191,0.95,22,2,0,0,0,1,0,1,0,1,1
3.200000048,0.928571429,36,3,0,0,0,0,1,0,0,1,1
3.200000048,1.075675676,82,1,0,0,0,1,1,0,0,0,1
2,0.923913044,79,1,0,0,0,1,1,0,0,0,1
3.200000048,0.902564103,66,2,0,0,0,1,0,1,0,0,1
3.200000048,0.95,36,4,0,0,0,1,1,0,0,1,1
10.60000038,0.941176471,59,3,0,0,0,1,0,1,0,1,1
3.900000095,0.857142857,36,1,0,0,0,0,1,0,0,1,1
3.900000095,0.85106383,31.28000069,1,0,0,0,1,1,0,0,1,1
2,0.95,32,5,0,0,0,1,1,0,0,1,1
3.900000095,0.940594059,35,3,1,0,0,0,0,1,0,1,1
3.200000048,0.949640288,52,4,0,0,0,0,0,0,1,1,1
3.200000048,0.845454546,33,3,0,0,0,1,1,0,0,1,1
3.200000048,0.878571429,42,3,0,0,0,1,0,0,1,1,1
3.200000048,0.993873425,41,3,1,0,0,1,0,0,1,1,1
3.900000095,0.948655257,114,3,1,1,0,1,1,0,0,0,1
3.200000048,0.714285714,46,2,0,0,0,0,0,1,0,1,1
3.200000048,0.922222222,53,6,0,0,0,0,1,0,0,1,1
10.60000038,0.666666667,30,1,0,0,0,1,0,1,0,1,1
1.799999952,0.448,25,1,0,0,0,1,0,0,1,1,1
2,0.752688172,39,5,1,0,0,0,0,1,0,1,1
2,0.859375,41,5,0,0,0,1,0,0,1,0,1
3.200000048,0.75,26,4,0,0,0,0,0,1,0,1,1
3.200000048,0.85,36,5,0,0,0,1,0,1,0,1,1
3.200000048,0.897097625,39,5,0,0,0,0,0,0,1,1,1
3.099999905,0.346846847,40,6,1,0,1,1,0,0,1,1,1
3.200000048,0.909574468,60,4,0,0,0,0,1,0,0,1,1
3.900000095,0.817307692,25.29999924,6,1,0,0,1,0,1,0,1,1
3.200000048,0.955414013,29.76000023,4,0,0,0,0,1,0,0,1,1
10.60000038,0.947712418,53,1,0,0,0,1,1,0,0,1,1
1.799999952,0.648148148,48,5,0,0,0,1,0,1,0,1,1
3.900000095,0.945578231,83,5,0,0,0,0,0,0,1,1,1
2,0.976470588,34,1,0,0,0,1,0,0,1,1,1
3.200000048,0.552147239,26,1,0,0,0,1,0,0,1,0,0
3.200000048,0.830769231,28,2,0,1,0,0,0,0,1,0,1
5.300000191,0.803571429,34,1,0,0,0,1,0,0,1,0,1
3.200000048,0.696721312,37,1,0,0,0,1,0,0,1,0,0
10.60000038,0.608391608,23,2,0,1,0,1,0,0,1,0,1
3.200000048,0.818181818,31,1,0,0,0,1,0,0,1,0,0
3.200000048,0.646017699,36,1,0,0,0,1,0,0,1,0,0
10.60000038,0.734693878,41,1,0,0,0,1,0,0,1,0,0
3.200000048,0.798387097,31,1,0,0,0,1,0,0,1,0,0
5.300000191,0.67357513,44,2,0,0,0,1,0,0,1,0,0
1.799999952,0.224719101,37,2,0,0,0,1,0,0,1,0,0
3.200000048,0.5,39,1,0,0,0,1,0,0,1,0,0
10.60000038,0.666666667,38,3,0,0,1,1,0,0,1,0,0
2,0.636942675,34,1,0,0,1,1,0,0,1,0,0
3.200000048,0.8,35,3,1,0,0,1,0,1,0,1,0
3.200000048,0.8,29,1,0,0,0,1,0,1,0,1,0
3.099999905,0.8,34,3,0,0,0,0,0,1,0,0,0
3.200000048,0.669966997,36,1,0,0,1,0,0,0,1,0,0
3.200000048,0.956140351,54,6,1,0,1,1,0,0,1,0,1
3.200000048,0.8,35,1,0,0,0,1,0,1,0,0,0
10.60000038,0.835555556,36,1,0,1,1,1,1,0,0,0,0
3.200000048,0.795348837,33,5,0,0,0,1,0,0,1,0,0
5.300000191,0.795348837,35,1,0,0,0,1,0,0,1,0,0
3.900000095,0.652849741,31,1,0,0,0,1,0,0,1,0,0
3.200000048,0.797546012,25,3,0,0,1,1,0,0,1,0,1
3.900000095,0.811594203,37,6,0,0,1,1,0,0,1,0,0
10.60000038,0.893939394,27,1,0,0,0,1,0,0,1,0,0
3.900000095,0.426470588,27,1,0,0,1,1,0,0,1,0,0
5.300000191,0.793103448,36,1,0,0,0,1,0,0,1,0,0
3.200000048,0.6,21,1,0,0,0,1,0,0,1,0,0
3.200000048,0.9,30,1,0,0,0,1,0,0,1,0,0
3.200000048,0.878571429,34,6,0,0,0,1,0,0,1,0,0
3.200000048,0.795,29,1,0,1,0,1,0,0,1,0,0
3.099999905,0.944,40,6,0,0,1,1,0,0,1,0,0
3.200000048,0.73125,30,1,0,0,0,1,0,0,1,0,0
3.900000095,0.937888199,32,2,0,0,0,1,0,0,1,1,0
4.300000191,0.18852459,26,1,0,0,1,1,0,0,1,0,0
3.099999905,0.902857143,28,1,0,0,1,1,0,0,1,0,0
3.200000048,0.655737705,39,5,0,0,1,1,0,0,1,0,0
3.200000048,0.887417219,22,1,0,0,0,1,0,1,0,0,0
3.099999905,0.589285714,28.10000038,1,0,0,0,1,0,0,1,0,0
5.300000191,0.883870968,35,5,0,0,0,0,0,0,1,0,0
10.60000038,0.947368421,36.20000076,1,0,0,0,1,0,0,1,0,0
1.799999952,0.9,34.47999954,1,0,0,0,1,0,1,0,0,0
3.200000048,0.925742574,36.40000153,1,0,1,0,1,0,0,1,0,0
3.900000095,0.764444444,17.60000038,1,0,0,0,1,0,0,1,0,0
1.799999952,0.933333333,37.40000153,1,0,0,0,0,0,0,1,0,0
3.099999905,0.842105263,35.90000153,2,0,0,0,1,0,0,1,0,0
3.200000048,0.357512953,28.39999962,1,0,0,0,0,0,0,1,0,0
3.900000095,0.79245283,33.61000061,1,0,0,0,1,0,0,1,0,0
3.900000095,0.791489362,25.5,5,1,0,0,1,0,0,1,1,0
3.200000048,0.9,31.11000061,2,0,0,0,1,0,0,1,0,0
2,0.930232558,32.59999847,1,0,0,0,1,0,0,1,0,0
3.200000048,0.797101449,32.81000137,1,0,0,0,0,0,1,0,0,0
3.900000095,0.738255034,38,1,0,0,0,1,0,0,1,0,0
3.200000048,0.8,32.20000076,1,0,0,0,1,0,0,1,0,0
3.200000048,0.661764706,31.60000038,5,0,0,0,1,0,0,1,0,1
3.099999905,0.966292135,22.5,1,0,0,0,0,0,1,0,0,0
2,0.943181818,22.36000061,1,0,0,0,1,0,1,0,0,0
2,0.6875,22.29999924,1,0,0,0,1,0,0,1,0,0
3.200000048,0.943181818,16.89999962,2,0,0,0,0,0,1,0,0,0
3.200000048,0.705202312,42.20000076,2,0,1,0,0,0,0,1,0,0
5.300000191,0.384615385,32.61999893,1,0,0,0,1,0,0,1,0,0
3.099999905,0.5,31.89999962,1,0,0,0,1,0,0,1,0,0
4.300000191,0.65034965,44,1,0,1,0,0,0,0,1,0,0
3.200000048,0.8,38.20000076,6,0,0,0,1,0,0,1,1,0
3.200000048,0.879518072,30.39999962,1,0,0,0,1,0,0,1,0,0
10.60000038,0.294117647,34,2,1,1,0,0,0,0,1,0,0
3.099999905,0.787234043,32.20000076,2,0,0,0,1,0,0,1,0,0
3.099999905,0.794871795,37.90000153,1,0,0,0,1,0,0,1,0,0
3.200000048,0.571428571,65,1,1,1,1,1,0,0,1,0,0
3.200000048,0.583333333,31.89999962,6,0,0,0,0,0,1,0,0,0
3.900000095,0.704347826,40.75,1,0,0,0,1,0,0,1,0,0
3.099999905,0.873015873,35.91999817,1,0,0,0,1,0,0,1,0,0
3.200000048,0.5625,19.55999947,1,0,0,0,1,0,0,1,0,0
3.200000048,0.699481865,29.60000038,6,0,0,0,0,0,0,1,0,0
3.099999905,0.921568628,35.70000076,1,0,0,0,1,0,0,1,0,0
3.200000048,0.947826087,36.20000076,1,0,0,0,1,0,0,1,0,0
3.200000048,0.711864407,30.60000038,5,0,0,0,0,0,1,0,0,0
3.200000048,0.9,27.5,1,0,0,0,0,0,0,1,0,0
3.099999905,0.575384615,30.73999977,1,0,0,0,1,0,0,1,0,0
3.200000048,0.754385965,32.40000153,1,0,1,0,1,0,0,1,0,0
4.300000191,0.290697674,22.79999924,1,0,0,0,1,0,0,1,0,0
3.099999905,0.878431373,37.49000168,1,0,0,0,1,0,0,1,1,0
3.200000048,0.524444444,40.29999924,1,0,0,0,1,0,0,1,0,0
10.60000038,0.666666667,45.40000153,2,0,0,0,1,0,0,1,0,0
3.099999905,0.511627907,27.79999924,1,0,0,0,1,0,0,1,0,0
3.200000048,0.761904762,28.72999954,1,0,0,0,1,0,0,1,0,0
2,0.89,26.60000038,1,0,0,0,1,0,0,1,0,0
1.799999952,0.890476191,33.40000153,1,0,0,0,1,0,0,1,0,0
3.200000048,0.429885058,17.39999962,2,0,0,0,1,0,0,1,0,0
5.300000191,0.775,33.29999924,1,0,0,0,1,0,0,1,0,0
3.099999905,0.464285714,33.29999924,1,0,0,0,1,0,0,1,0,0
3.200000048,0.837037037,38.20000076,1,0,0,0,0,0,0,1,1,0
5.300000191,0.324090121,16.39999962,1,0,0,0,1,0,0,1,0,0
2,0.697674419,24.10000038,1,0,0,0,0,0,1,0,0,0
1.799999952,0.618556701,29.70000076,1,0,0,0,1,0,0,1,0,0
3.200000048,0.615384615,32.29999924,1,0,0,0,0,0,1,0,0,0
1.799999952,0.774193548,29,2,0,0,1,1,0,0,1,0,0
3.099999905,0.86875,34.09999847,1,0,0,0,1,0,0,1,0,0
3.200000048,0.751515152,38.20000076,1,0,1,0,1,0,0,1,1,0
3.200000048,0.767741936,41.40000153,2,0,0,0,0,0,0,1,0,0
3.099999905,0.894409938,26.60000038,2,0,0,0,1,0,0,1,0,0
3.900000095,0.665116279,25.94000053,4,0,0,0,1,0,0,1,0,0
3.099999905,0.632701422,48.99000168,1,0,1,0,1,0,0,1,0,0
4.300000191,0.547945206,26.60000038,1,0,0,1,1,0,0,1,0,0
3.900000095,0.758196721,22.10000038,1,0,0,0,1,0,1,0,0,0
3.900000095,0.8,40.36999893,1,0,0,0,1,0,0,1,0,0
3.200000048,0.476190476,21,1,0,0,0,1,0,0,1,0,0
3.599999905,0.8,30.39999962,2,0,0,0,0,0,0,1,0,0
3.200000048,0.783783784,38.90000153,2,0,0,0,0,0,0,1,1,0
3.099999905,0.779874214,37.5,1,0,0,0,1,0,0,1,0,0
1.799999952,0.70886076,32.29999924,1,0,0,0,1,0,1,0,0,0
10.60000038,0.466666667,31.89999962,2,0,0,0,1,0,0,1,0,0
3.200000048,0.774468085,30.20000076,6,0,0,0,0,0,0,1,0,0
2,0.82,36.13999939,1,0,0,0,1,0,0,1,0,0
2,0.883870968,30,1,0,0,0,0,0,0,1,0,0
3.200000048,0.727272727,20.89999962,1,0,0,0,1,0,0,1,0,0
3.200000048,0.880952381,40.09999847,6,1,0,0,0,0,1,0,1,0
3.200000048,0.798611111,33,6,1,0,0,1,0,0,1,0,0
3.200000048,0.666666667,30.39999962,1,0,0,0,1,0,0,1,0,0
4.300000191,0.768211921,14.60000038,1,0,0,0,1,0,0,1,0,0
1.799999952,0.538461539,36,1,0,1,1,1,1,0,0,0,0
1.799999952,0.890410959,37,1,0,0,0,1,0,0,1,0,0
5.300000191,0.778625954,34,2,0,0,0,0,1,0,0,0,0
3.200000048,0.630434783,24,1,0,0,0,1,0,0,1,0,0
10.60000038,0.210526316,21,1,0,0,0,1,0,0,1,0,0
3.900000095,0.797202797,26,2,0,0,0,0,0,0,1,0,0
3.900000095,0.864864865,35,6,1,0,0,1,1,0,0,1,0
3.200000048,0.755555556,38,2,0,0,0,1,0,0,1,1,0
10.60000038,0.8,38,1,0,1,0,1,1,0,0,0,0
3.200000048,0.784810127,26,2,0,0,0,1,0,1,0,0,0
4.300000191,0.554347826,18,3,1,1,1,1,0,0,1,0,0
3.099999905,0.568181818,24,1,0,0,1,1,0,0,1,0,0
3.900000095,0.909090909,28,4,0,0,1,0,0,1,0,0,0
1.799999952,0.829545455,25,1,1,0,1,1,0,1,0,0,0
3.599999905,0.503703704,45,1,0,0,1,0,0,1,0,0,0
3.200000048,0.72,30,1,0,0,1,0,0,1,0,0,0
5.300000191,0.842465753,34,5,0,0,0,1,0,0,1,0,0
8.899999619,0.75,30,6,0,0,0,1,0,0,1,0,0
3.200000048,0.736,28,1,0,0,0,0,0,0,1,0,0
3.900000095,0.633484163,38,1,0,0,0,1,0,0,1,0,0
3.200000048,0.8,34,6,0,0,0,1,0,0,1,0,1
3.200000048,0.90797546,35,3,0,0,0,1,0,0,1,0,0
3.200000048,0.8,33,1,0,0,0,1,0,0,1,0,0
1.799999952,0.861788618,32,1,0,0,0,1,0,0,1,0,0
3.099999905,0.777027027,22,1,0,0,0,1,0,0,1,0,0
3.900000095,0.8,30,5,0,0,0,1,0,0,1,0,0
3.099999905,0.537037037,26,1,0,0,0,1,0,0,1,0,0
3.200000048,0.731707317,34,3,0,0,0,1,0,1,0,0,0
3.200000048,0.786516854,28,1,0,0,0,0,0,0,1,0,0
3.200000048,0.9,33,2,0,1,0,0,0,0,1,0,0
2,0.9125,40,1,0,0,1,1,0,0,1,0,0
3.900000095,0.898203593,38,2,0,0,1,1,1,0,0,1,0
5.300000191,0.851851852,26,1,0,0,1,1,0,0,1,0,0
3.200000048,0.463709677,20,1,0,0,0,1,0,0,1,0,0
3.200000048,0.868421053,34,1,0,0,0,0,0,0,1,1,0
3.900000095,0.377358491,33,5,0,0,0,1,0,0,1,0,0
5.300000191,0.947761194,35,1,0,0,0,1,0,0,1,0,0
3.099999905,0.947368421,36,2,0,0,1,1,0,0,1,0,0
3.900000095,0.573684211,32,1,0,0,0,0,0,0,1,0,0
2,0.49,32,2,0,0,0,1,0,0,1,0,0
3.900000095,0.508849558,34,1,0,0,0,1,1,0,0,0,0
4.300000191,0.891304348,22,1,0,1,1,1,0,0,1,0,0
10.60000038,0.480851064,28,2,0,0,0,1,0,0,1,0,0
3.900000095,0.949275362,28,1,0,0,0,1,0,0,1,0,0
3.599999905,0.743589744,31,1,0,0,0,0,0,0,1,0,0
3.099999905,0.785714286,37,3,0,0,0,1,0,0,1,0,0
3.200000048,0.909836066,32,5,0,0,0,1,0,0,1,1,0
3.200000048,0.505434783,39,1,0,0,0,1,0,0,1,0,0
3.200000048,0.895652174,48,6,1,0,0,0,1,0,0,1,1
2,0.898809524,39,2,0,0,1,1,0,0,1,0,0
3.099999905,0.557939914,18,1,0,0,0,1,0,0,1,0,0
4.300000191,0.873134328,38,1,0,0,0,0,0,0,1,0,1
3.200000048,0.796992481,38,2,0,0,0,0,0,0,1,0,0
4.300000191,0.739583333,26,2,0,0,1,0,0,0,1,0,0
4.300000191,0.922764228,36,3,1,1,1,1,0,0,1,0,0
5.300000191,0.782608696,26,1,0,0,1,1,1,0,0,0,0
10.60000038,0.22,27,1,0,0,0,1,0,0,1,0,0
3.200000048,0.692592593,24,1,0,1,0,1,0,0,1,0,0
3.200000048,0.796296296,28,1,0,0,0,1,0,0,1,0,0
3.200000048,0.476190476,39,1,0,0,0,1,0,0,1,0,0
4.300000191,0.72,8,5,1,1,1,1,1,0,0,1,1
2,0.693333333,38,2,0,0,1,1,0,0,1,0,0
3.200000048,0.214285714,15,1,0,0,0,1,0,0,1,0,0
2,0.790123457,22,6,1,0,0,1,0,0,1,1,0
3.200000048,0.846153846,23,1,0,0,1,1,0,0,1,0,0
3.200000048,0.839285714,20,6,0,1,1,1,0,1,0,0,0
3.200000048,0.902027027,32,5,0,1,1,1,0,1,0,0,0
2,0.8,35,3,0,0,1,1,0,0,1,0,0
10.60000038,0.771428571,46,1,0,0,0,1,0,0,1,0,0
10.60000038,0.822222222,31,1,0,0,0,1,1,0,0,0,0
3.200000048,0.892473118,21,2,0,0,0,1,0,0,1,0,0
3.200000048,0.902702703,31,1,0,0,0,1,0,0,1,0,0
10.60000038,0.8,29,1,0,1,0,1,0,0,1,0,0
2,0.904761905,31,1,0,0,0,1,0,0,1,1,0
10.60000038,0.861111111,57,2,0,1,1,1,1,0,0,0,1
2,0.533333333,52,1,0,0,1,1,1,0,0,0,1
8.899999619,0.8,33,1,0,1,0,1,0,0,1,0,0
3.200000048,0.8,33,1,0,0,0,1,0,0,1,0,0
3.200000048,0.5,43,1,0,0,0,1,0,0,1,0,0
3.200000048,0.775,37,2,0,0,0,1,0,0,1,0,0
2,0.774647887,34,2,0,0,0,0,0,0,1,0,0
3.900000095,0.888157895,43,1,0,0,0,0,0,0,1,0,1
3.900000095,0.835526316,36,1,0,0,0,1,0,0,1,0,1
3.599999905,0.9,78,1,0,0,0,1,0,1,0,0,1
2,0.6875,38,1,0,0,0,0,0,0,1,0,0
3.099999905,0.649305556,37,1,0,0,0,1,0,0,1,0,0
3.099999905,0.149305556,37,1,0,0,1,1,0,0,1,0,0
2,0.654545455,42,2,0,0,1,1,0,0,1,0,0
3.200000048,0.795031056,33,2,0,0,0,1,0,0,1,0,0
3.200000048,0.852564103,41,3,0,0,1,0,0,0,1,1,0
